"_id","_labels","eventId","name","_start","_end","_type"
"6420",":Participant","","Куркина Дарья Валентиновна",,,
"6421",":Participant","","Дусмухаметова Диана Егоровна",,,
"6422",":Participant","","Иванович Артур Марселевич",,,
"6423",":Participant","","Ганов Яков Робертович",,,
"6424",":Participant","","Леушкин Яков Павлович",,,
"6425",":Participant","","Клешова Жанна Ильдаровна",,,
"6426",":Participant","","Бубукина Алена Германовна",,,
"6427",":Participant","","Репрев Петр Альбертович",,,
"6428",":Participant","","Башнина Антонина Глебовна",,,
"6429",":Participant","","Шаройко Римма Анатольевна",,,
"6430",":Participant","","Заборовский Ян Марселевич",,,
"6431",":Participant","","Абалешев Степан Геннадьевич",,,
"6432",":Participant","","Гавриленкова Валентина Николаевна",,,
"6433",":Participant","","Булацкий Альберт Владимирович",,,
"6434",":Participant","","Калинчук Вячеслав Радикович",,,
"6435",":Participant","","Жбанков Борис Сергеевич",,,
"6436",":Participant","","Рощупкина Евгения Семеновна",,,
"6437",":Participant","","Кравец Владимир Кириллович",,,
"6438",":Participant","","Вапирова Марина Рамилевна",,,
"6439",":Participant","","Фрадков Герман Вячеславович",,,
"6440",":Participant","","Бахтеярова Оксана Федоровна",,,
"6441",":Participant","","Ашапатов Егор Артурович",,,
"6442",":Participant","","Бегельдинов Марсель Вадимович",,,
"6443",":Participant","","Бахар Олег Егорович",,,
"6444",":Participant","","Свалов Вадим Ярославович",,,
"6445",":Participant","","Гниломедов Егор Витальевич",,,
"6446",":Participant","","Феник Алла Викторовна",,,
"6447",":Participant","","Расщупкина Виктория Кирилловна",,,
"6448",":Participant","","Ширкова Карина Владиславовна",,,
"6449",":Participant","","Шуман Юлия Константиновна",,,
"6450",":Participant","","Яшина Полина Евгеньевна",,,
"6451",":Participant","","Федова Анжелика Вадимовна",,,
"6452",":Participant","","Адельханова Елена Владиславовна",,,
"6453",":Participant","","Бескровный Алексей Васильевич",,,
"6454",":Participant","","Казанович Екатерина Ефимовна",,,
"6455",":Participant","","Клыкова Инна Кирилловна",,,
"6456",":Participant","","Заева Раиса Эдуардовна",,,
"6457",":Participant","","Логунова Алина Ринатовна",,,
"6458",":Participant","","Амплеев Яков Владимирович",,,
"6459",":Participant","","Андрияшина Марина Германовна",,,
"6460",":Participant","","Власенко Антонина Кирилловна",,,
"6461",":Participant","","Беер Станислав Сергеевич",,,
"6462",":Participant","","Морозков Руслан Владимирович",,,
"6463",":Participant","","Жидович Игорь Иванович",,,
"6464",":Participant","","Клюшин Петр Данилович",,,
"6465",":Participant","","Щербатенко Федор Янович",,,
"6466",":Participant","","Войтинский Никита Ильич",,,
"6467",":Participant","","Тимергалиева Элина Антоновна",,,
"6468",":Participant","","Кремнева Светлана Владиславовна",,,
"6469",":Participant","","Ульянищева Алена Федоровна",,,
"6470",":Participant","","Мелкова Вероника Борисовна",,,
"6471",":Participant","","Дроботова Алла Тимофеевна",,,
"6472",":Participant","","Подречнева Галина Федоровна",,,
"6473",":Participant","","Тимирев Марсель Тимофеевич",,,
"6474",":Participant","","Милонов Петр Витальевич",,,
"6475",":Participant","","Тонкин Николай Ильич",,,
"6476",":Participant","","Бахрушкина Дарья Олеговна",,,
"6477",":Participant","","Чернакова Виктория Ильинична",,,
"6478",":Participant","","Следзевский Марсель Дмитриевич",,,
"6479",":Participant","","Шукенова Юлия Владиславовна",,,
"6480",":Participant","","Аракин Григорий Романович",,,
"6481",":Participant","","Маклюк Яна Витальевна",,,
"6482",":Participant","","Бердарь Вадим Степанович",,,
"6483",":Participant","","Нилов Вячеслав Романович",,,
"6484",":Participant","","Сопровская Олеся Тимуровна",,,
"6485",":Participant","","Пешковская Ольга Юрьевна",,,
"6486",":Participant","","Рассадкина Кристина Ефимовна",,,
"6487",":Participant","","Адамский Тимофей Глебович",,,
"6488",":Participant","","Зарикова Галина Руслановна",,,
"6489",":Participant","","Дейнекин Герман Павлович",,,
"6490",":Participant","","Михнов Марсель Валентинович",,,
"6491",":Participant","","Винявская Александра Семеновна",,,
"6492",":Participant","","Копачев Радик Александрович",,,
"6493",":Participant","","Цукерман Жанна Валентиновна",,,
"6494",":Participant","","Брянчинцов Семен Кириллович",,,
"6495",":Participant","","Наймушина Раиса Семеновна",,,
"6496",":Participant","","Коломеец Марина Ивановна",,,
"6497",":Participant","","Намаконова Алиса Ильинична",,,
"6498",":Participant","","Батичков Альберт Ильдарович",,,
"6499",":Participant","","Гуржий Кирилл Анатольевич",,,
"6500",":Participant","","Петросова Альбина Владимировна",,,
"6501",":Participant","","Колотилов Борис Игоревич",,,
"6502",":Participant","","Колбасина Кристина Никитовна",,,
"6503",":Participant","","Зубаха Гульнара Владимировна",,,
"6504",":Participant","","Пчелкина Алиса Валерьевна",,,
"6505",":Participant","","Ряжская Ангелина Эдуардовна",,,
"6506",":Participant","","Амелякина Элина Валерьевна",,,
"6507",":Participant","","Саркисьян Оксана Игоревна",,,
"6508",":Participant","","Белогужева Антонина Вадимовна",,,
"6509",":Participant","","Смолянский Рамиль Вадимович",,,
"6510",":Participant","","Хотегова Ирина Маратовна",,,
"6511",":Participant","","Ташухаджиев Павел Ильич",,,
"6512",":Participant","","Колтановский Руслан Ринатович",,,
"6513",":Participant","","Акулишнин Ринат Валентинович",,,
"6514",":Participant","","Жирков Александр Сергеевич",,,
"6515",":Participant","","Докунин Эдуард Михаилович",,,
"6516",":Participant","","Химина Светлана Артемовна",,,
"6517",":Participant","","Адиньяева Елизавета Ефимовна",,,
"6518",":Participant","","Артоболевская Ксения Алексеевна",,,
"6519",":Participant","","Синицын Семен Леонидович",,,
"6520",":Participant","","Чигинская Юлия Никитовна",,,
"6521",":Participant","","Сорогин Павел Александрович",,,
"6522",":Participant","","Мишко Станислав Кириллович",,,
"6523",":Participant","","Скоромный Виталий Николаевич",,,
"6524",":Participant","","Пушкарев Эдуард Вадимович",,,
"6525",":Participant","","Иващенко Данил Николаевич",,,
"6526",":Participant","","Досекина Алина Тимофеевна",,,
"6527",":Participant","","Баканина Дарья Никитовна",,,
"6528",":Participant","","Ривлин Павел Дмитриевич",,,
"6529",":Participant","","Белинкова Эльмира Робертовна",,,
"6530",":Participant","","Артыгалиева Вероника Станиславовна",,,
"6531",":Participant","","Очеретный Глеб Анатольевич",,,
"6532",":Participant","","Запивахина Римма Георгиевна",,,
"6533",":Participant","","Киловатова Эльмира Андреевна",,,
"6534",":Participant","","Ямской Владислав Эдуардович",,,
"6535",":Participant","","Любятинская Екатерина Вадимовна",,,
"6536",":Participant","","Баганова Евгения Тимуровна",,,
"6537",":Participant","","Кондратьев Борис Германович",,,
"6538",":Participant","","Вырубов Леонид Федорович",,,
"6539",":Participant","","Квасников Роман Сергеевич",,,
"6540",":Participant","","Брциев Василий Игоревич",,,
"6541",":Participant","","Дормидонтова Эльмира Артемовна",,,
"6542",":Participant","","Бабай Алексей Вадимович",,,
"6543",":Participant","","Комухина Жанна Борисовна",,,
"6544",":Participant","","Ухтомская Светлана Никитовна",,,
"6545",":Participant","","Усачев Василий Андреевич",,,
"6546",":Participant","","Деменев Денис Олегович",,,
"6547",":Participant","","Лихоносов Вадим Иванович",,,
"6548",":Participant","","Юхарина Валентина Александровна",,,
"6549",":Participant","","Светличный Егор Робертович",,,
"6550",":Participant","","Дулько Игорь Владиславович",,,
"6551",":Participant","","Лазушин Марсель Альбертович",,,
"6552",":Participant","","Головщиков Иван Юрьевич",,,
"6553",":Participant","","Плохих Галина Денисовна",,,
"6554",":Participant","","Тарадайкина Елена Витальевна",,,
"6555",":Participant","","Федищева Александра Германовна",,,
"6556",":Participant","","Темиржанова Виктория Радиковна",,,
"6557",":Participant","","Еликова Алена Кирилловна",,,
"6558",":Participant","","Подсохин Станислав Федорович",,,
"6559",":Participant","","Вологдин Ильдар Григорьевич",,,
"6560",":Participant","","Бармина Оксана Руслановна",,,
"6561",":Participant","","Хлопков Альберт Тимофеевич",,,
"6562",":Participant","","Маляева Антонина Артуровна",,,
"6563",":Participant","","Корнилова Наталья Федоровна",,,
"6564",":Participant","","Романенков Глеб Борисович",,,
"6565",":Participant","","Шаврова Римма Ярославовна",,,
"6566",":Participant","","Нугаев Герман Витальевич",,,
"6567",":Participant","","Харчистов Анатолий Валентинович",,,
"6568",":Participant","","Журик Альберт Евгеньевич",,,
"6569",":Participant","","Кучеренко Ирина Ильинична",,,
"6570",":Participant","","Репинский Леонид Кириллович",,,
"6571",":Participant","","Сусаева Диана Ярославовна",,,
"6572",":Participant","","Рагозинин Иван Владимирович",,,
"6573",":Participant","","Плонская Анна Александровна",,,
"6574",":Participant","","Савочкин Евгений Антонович",,,
"6575",":Participant","","Сайфуллин Георгий Леонидович",,,
"6576",":Participant","","Петрянина Жанна Альбертовна",,,
"6577",":Participant","","Скорохова Жанна Антоновна",,,
"6578",":Participant","","Сержпутовская Надежда Семеновна",,,
"6579",":Participant","","Набиев Федор Ильич",,,
"6580",":Participant","","Коломииц Константин Ефимович",,,
"6581",":Participant","","Лодыжникова Мария Сергеевна",,,
"6582",":Participant","","Бушковская Мария Павловна",,,
"6583",":Participant","","Алешейкин Ярослав Николаевич",,,
"6584",":Participant","","Муллахметова Тамара Марселевна",,,
"6585",":Participant","","Холодилина Эльвира Максимовна",,,
"6586",":Participant","","Игнин Виктор Марселевич",,,
"6587",":Participant","","Ивашникова Анастасия Никитовна",,,
"6588",":Participant","","Михальская Альбина Максимовна",,,
"6589",":Participant","","Кирилов Станислав Эдуардович",,,
"6590",":Participant","","Пафомова Кира Вадимовна",,,
"6591",":Participant","","Винтер Яна Дамировна",,,
"6592",":Participant","","Чаева Анастасия Семеновна",,,
"6593",":Participant","","Кривопустова Гульнара Егоровна",,,
"6594",":Participant","","Аблицова Диана Эдуардовна",,,
"6595",":Participant","","Духонина Валентина Альбертовна",,,
"6596",":Participant","","Клинский Петр Борисович",,,
"6597",":Participant","","Гимадиева Екатерина Альбертовна",,,
"6598",":Participant","","Брюхова Римма Егоровна",,,
"6599",":Participant","","Ярыгин Тимофей Семенович",,,
"6600",":Participant","","Сыроделова Маргарита Алексеевна",,,
"6601",":Participant","","Габинская Альбина Германовна",,,
"6602",":Participant","","Епишкина Полина Ефимовна",,,
"6603",":Participant","","Ярмолович Ефим Михаилович",,,
"6604",":Participant","","Борысикевич Аркадий Максимович",,,
"6605",":Participant","","Шулепникова Жанна Глебовна",,,
"6606",":Participant","","Агапушкина Альбина Станиславовна",,,
"6607",":Participant","","Сундучкова Надежда Витальевна",,,
"6608",":Participant","","Новгородцев Яков Иванович",,,
"6609",":Participant","","Марунина Дарья Алексеевна",,,
"6610",":Participant","","Серошевский Марсель Германович",,,
"6611",":Participant","","Седун Евгений Яковлев",,,
"6612",":Participant","","Лопина Инна Геннадьевна",,,
"6613",":Participant","","Мокина Татьяна Аркадьевна",,,
"6614",":Participant","","Алистратова Карина Романовна",,,
"6615",":Participant","","Огурец Антонина Юрьевна",,,
"6616",":Participant","","Чалеев Ян Кириллович",,,
"6617",":Participant","","Дзугаев Никита Владиславович",,,
"6618",":Participant","","Ковров Тимур Антонович",,,
"6619",":Participant","","Инсарская Лариса Антоновна",,,
"6620",":Participant","","Аюева Диана Георгиевна",,,
"6621",":Participant","","Бодякина Альбина Филипповна",,,
"6622",":Participant","","Урюпин Эдуард Маратович",,,
"6623",":Participant","","Чесноков Семен Сергеевич",,,
"6624",":Participant","","Гуськов Вадим Марселевич",,,
"6625",":Participant","","Жуламанова Карина Васильевна",,,
"6626",":Participant","","Адашкевич Иван Германович",,,
"6627",":Participant","","Чернавина Карина Маратовна",,,
"6628",":Participant","","Бесолов Иван Русланович",,,
"6629",":Participant","","Новохатская Инна Витальевна",,,
"6630",":Participant","","Бакунина Кира Владиславовна",,,
"6631",":Participant","","Глездунов Данил Аркадьевич",,,
"6632",":Participant","","Парфенычева Эльмира Марселевна",,,
"6633",":Participant","","Бучнева Эльмира Георгиевна",,,
"6634",":Participant","","Безгачий Денис Ефимович",,,
"6635",":Participant","","Свиринников Артем Аркадьевич",,,
"6636",":Participant","","Урываева Анна Маратовна",,,
"6637",":Participant","","Автаева Олеся Витальевна",,,
"6638",":Participant","","Абдильдин Тимур Денисович",,,
"6639",":Participant","","Салаев Вадим Альбертович",,,
"6640",":Participant","","Боснак Ян Эдуардович",,,
"6641",":Participant","","Ахаев Дамир Юрьевич",,,
"6642",":Participant","","Сухорукова Оксана Дамировна",,,
"6643",":Participant","","Джаримов Ильдар Яковлев",,,
"6644",":Participant","","Панферов Юрий Тимурович",,,
"6645",":Participant","","Вилкина Тамара Артуровна",,,
"6646",":Participant","","Палтова Валентина Тимофеевна",,,
"6647",":Participant","","Смолина Анжелика Яновна",,,
"6648",":Participant","","Свинцова Валерия Сергеевна",,,
"6649",":Participant","","Тришечкин Иван Игоревич",,,
"6650",":Participant","","Родионов Федор Витальевич",,,
"6651",":Participant","","Горяинова Марина Григорьевна",,,
"6652",":Participant","","Лауристин Денис Валентинович",,,
"6653",":Participant","","Походенко Ольга Олеговна",,,
"6654",":Participant","","Аверченкова Инна Валерьевна",,,
"6655",":Participant","","Павенко Артем Ильич",,,
"6656",":Participant","","Саврасов Владислав Олегович",,,
"6657",":Participant","","Хазиев Евгений Степанович",,,
"6658",":Participant","","Фурсаева Лидия Дмитриевна",,,
"6659",":Participant","","Степичева Елизавета Тимуровна",,,
"6660",":Participant","","Гамбурцева Анна Егоровна",,,
"6661",":Participant","","Якимкова Лилия Даниловна",,,
"6662",":Participant","","Лаврук Ксения Олеговна",,,
"6663",":Participant","","Котафьев Артур Рамилевич",,,
"6664",":Participant","","Мокрушин Василий Анатольевич",,,
"6665",":Participant","","Жебунева Евгения Артуровна",,,
"6666",":Participant","","Чернихов Роман Данилович",,,
"6667",":Participant","","Кармышева Маргарита Артуровна",,,
"6668",":Participant","","Алдакимов Ефим Ильич",,,
"6669",":Participant","","Рындяев Алексей Юрьевич",,,
"6670",":Participant","","Макарихин Игорь Валентинович",,,
"6671",":Participant","","Головащенко Марсель Глебович",,,
"6672",":Participant","","Поздышева Надежда Игоревна",,,
"6673",":Participant","","Пиянзина Надежда Вадимовна",,,
"6674",":Participant","","Варлашина Светлана Ильдаровна",,,
"6675",":Participant","","Лекаркин Руслан Николаевич",,,
"6676",":Participant","","Кучин Игорь Валентинович",,,
"6677",":Participant","","Привина Виктория Вячеславовна",,,
"6678",":Participant","","Саблин Федор Ильдарович",,,
"6679",":Participant","","Волынский Кирилл Федорович",,,
"6680",":Participant","","Уточкин Евгений Анатольевич",,,
"6681",":Participant","","Церовитинова Анна Владимировна",,,
"6682",":Participant","","Моржеретов Дамир Викторович",,,
"6683",":Participant","","Венгерская Анжелика Альбертовна",,,
"6684",":Participant","","Балтачев Роман Артемович",,,
"6685",":Participant","","Курбаналеева Раиса Борисовна",,,
"6686",":Participant","","Травникова Екатерина Эдуардовна",,,
"6687",":Participant","","Левкина Дарья Игоревна",,,
"6688",":Participant","","Козодаева Алена Федоровна",,,
"6689",":Participant","","Калиева Валерия Константиновна",,,
"6690",":Participant","","Хрулева Римма Павловна",,,
"6691",":Participant","","Кочемазов Алексей Борисович",,,
"6692",":Participant","","Цьпляков Григорий Дамирович",,,
"6693",":Participant","","Январева Ксения Ефимовна",,,
"6694",":Participant","","Кубышкина Евгения Андреевна",,,
"6695",":Participant","","Филимонов Тимур Альбертович",,,
"6696",":Participant","","Гатаев Филипп Михаилович",,,
"6697",":Participant","","Дубровкин Вадим Вячеславович",,,
"6698",":Participant","","Космачев Данил Анатольевич",,,
"6699",":Participant","","Казимирова Яна Тимофеевна",,,
"6700",":Participant","","Осьминина Диана Андреевна",,,
"6701",":Participant","","Салиев Валентин Альбертович",,,
"6702",":Participant","","Левыкина Ирина Ефимовна",,,
"6703",":Participant","","Манасян Маргарита Владимировна",,,
"6704",":Participant","","Граудина Карина Станиславовна",,,
"6705",":Participant","","Бударгин Михаил Вадимович",,,
"6706",":Participant","","Муминов Олег Германович",,,
"6707",":Participant","","Лещина Ангелина Станиславовна",,,
"6708",":Participant","","Гаринов Юрий Тимофеевич",,,
"6709",":Participant","","Бекмухамедова Инна Руслановна",,,
"6710",":Participant","","Афончина Екатерина Владимировна",,,
"6711",":Participant","","Хамаева Валентина Борисовна",,,
"6712",":Participant","","Булочникова Оксана Владиславовна",,,
"6713",":Participant","","Набок Вероника Дамировна",,,
"6714",":Participant","","Ишлинская Тамара Тимуровна",,,
"6715",":Participant","","Галушко Наталья Павловна",,,
"6716",":Participant","","Гоцманов Глеб Денисович",,,
"6717",":Participant","","Шубникова Маргарита Николаевна",,,
"6718",":Participant","","Трундин Валентин Тимофеевич",,,
"6719",":Participant","","Янышев Тимофей Семенович",,,
"6720",":Participant","","Четвертак Семен Иванович",,,
"6721",":Participant","","Шанская Виктория Васильевна",,,
"6722",":Participant","","Страшун Ярослав Георгиевич",,,
"6723",":Participant","","Мачнева Александра Алексеевна",,,
"6724",":Participant","","Катунцев Ринат Григорьевич",,,
"6725",":Participant","","Хераскова Гульнара Руслановна",,,
"6726",":Participant","","Займовский Станислав Маратович",,,
"6727",":Participant","","Картмазов Сергей Константинович",,,
"6728",":Participant","","Дрыгин Анатолий Ильдарович",,,
"6729",":Participant","","Подскребкина Галина Алексеевна",,,
"6730",":Participant","","Аблынина Яна Игоревна",,,
"6731",":Participant","","Перфирьев Радик Валерьевич",,,
"6732",":Participant","","Кошко Михаил Ярославович",,,
"6733",":Participant","","Федоренкова Алена Руслановна",,,
"6734",":Participant","","Радуева Диана Никитовна",,,
"6735",":Participant","","Платыгин Вячеслав Ринатович",,,
"6736",":Participant","","Рожина Алина Юрьевна",,,
"6737",":Participant","","Дудка Ксения Аркадьевна",,,
"6738",":Participant","","Нахимов Егор Вячеславович",,,
"6739",":Participant","","Ишмаев Роберт Игоревич",,,
"6740",":Participant","","Дашкин Данил Русланович",,,
"6741",":Participant","","Войнова Эльвира Семеновна",,,
"6742",":Participant","","Шалашова Алена Федоровна",,,
"6743",":Participant","","Тронская Валентина Романовна",,,
"6744",":Participant","","Сентюлев Вадим Марселевич",,,
"6745",":Participant","","Бараболя Карина Андреевна",,,
"6746",":Participant","","Улиссова Полина Николаевна",,,
"6747",":Participant","","Беланов Станислав Владимирович",,,
"6748",":Participant","","Зимнухова Карина Даниловна",,,
"6749",":Participant","","Петриченко Алиса Яновна",,,
"6750",":Participant","","Подобедов Валерий Леонидович",,,
"6751",":Participant","","Телушкин Иван Павлович",,,
"6752",":Participant","","Кашепаров Герман Эдуардович",,,
"6753",":Participant","","Нехорошкина Лариса Валерьевна",,,
"6754",":Participant","","Авнатомов Игорь Степанович",,,
"6755",":Participant","","Ефанин Руслан Ринатович",,,
"6756",":Participant","","Крымшамхалова Яна Семеновна",,,
"6757",":Participant","","Халеев Егор Федорович",,,
"6758",":Participant","","Девятериков Леонид Тимофеевич",,,
"6759",":Participant","","Коровкин Павел Федорович",,,
"6760",":Participant","","Леготин Денис Сергеевич",,,
"6761",":Participant","","Тонкачева Жанна Георгиевна",,,
"6762",":Participant","","Голикова Оксана Рамилевна",,,
"6763",":Participant","","Подскребкин Семен Маратович",,,
"6764",":Participant","","Скосырев Артем Иванович",,,
"6765",":Participant","","Ливеровский Олег Васильевич",,,
"6766",":Participant","","Гизатова Людмила Сергеевна",,,
"6767",":Participant","","Асташков Василий Игоревич",,,
"6768",":Participant","","Аглеева Диана Артемовна",,,
"6769",":Participant","","Анисенко Станислав Геннадьевич",,,
"6770",":Participant","","Хрульков Владислав Артемович",,,
"6771",":Participant","","Старослельская Эльвира Сергеевна",,,
"6772",":Participant","","Агольцов Денис Романович",,,
"6773",":Participant","","Твардовская Раиса Леонидовна",,,
"6774",":Participant","","Пустовалова Яна Тимофеевна",,,
"6775",":Participant","","Резунова Светлана Альбертовна",,,
"6776",":Participant","","Мясникова Светлана Глебовна",,,
"6777",":Participant","","Сергейчева Екатерина Александровна",,,
"6778",":Participant","","Копцова Любовь Денисовна",,,
"6779",":Participant","","Форостовская Раиса Станиславовна",,,
"6780",":Participant","","Алистарова Алина Маратовна",,,
"6781",":Participant","","Маренюк Полина Артуровна",,,
"6782",":Participant","","Дивова Оксана Степановна",,,
"6783",":Participant","","Мушкин Валерий Ильич",,,
"6784",":Participant","","Ярик Ильдар Никитович",,,
"6785",":Participant","","Чаянов Вадим Георгиевич",,,
"6786",":Participant","","Авдотьина Полина Валерьевна",,,
"6787",":Participant","","Чащихина Римма Ивановна",,,
"6788",":Participant","","Селищева Светлана Дмитриевна",,,
"6789",":Participant","","Богушевская Дарья Романовна",,,
"6790",":Participant","","Житомирская Дарья Витальевна",,,
"6791",":Participant","","Михеева Анастасия Федоровна",,,
"6792",":Participant","","Савосин Егор Маратович",,,
"6793",":Participant","","Яворова Анжелика Ринатовна",,,
"6794",":Participant","","Одноусов Леонид Николаевич",,,
"6795",":Participant","","Шлыков Виталий Ринатович",,,
"6796",":Participant","","Шияновская Элина Константиновна",,,
"6797",":Participant","","Путятина Полина Павловна",,,
"6798",":Participant","","Катеринюк Роберт Ильдарович",,,
"6799",":Participant","","Сувчинский Глеб Валентинович",,,
"6800",":Participant","","Волошенинова Римма Аркадьевна",,,
"6801",":Participant","","Бережанская Анна Петровна",,,
"6802",":Participant","","Макарчук Илья Петрович",,,
"6803",":Participant","","Гришанкова Элина Артемовна",,,
"6804",":Participant","","Арцутанов Ян Глебович",,,
"6805",":Participant","","Касымджанова Алена Германовна",,,
"6806",":Participant","","Савеленок Егор Леонидович",,,
"6807",":Participant","","Дарина Эльвира Кирилловна",,,
"6808",":Participant","","Косик Илья Кириллович",,,
"6809",":Participant","","Башлыков Федор Дамирович",,,
"6810",":Participant","","Перминова Алиса Валентиновна",,,
"6811",":Participant","","Ситчихина Алина Тимуровна",,,
"6812",":Participant","","Щаников Олег Анатольевич",,,
"6813",":Participant","","Христиановская Альбина Антоновна",,,
"6814",":Participant","","Алдашкин Аркадий Вячеславович",,,
"6815",":Participant","","Мочульская Екатерина Антоновна",,,
"6816",":Participant","","Панчишин Радик Сергеевич",,,
"6817",":Participant","","Варина Лариса Алексеевна",,,
"6818",":Participant","","Шаркова Карина Ивановна",,,
"6819",":Participant","","Данилюк Леонид Семенович",,,
"6820",":Participant","","Носков Анатолий Андреевич",,,
"6821",":Participant","","Маевский Анатолий Антонович",,,
"6822",":Participant","","Малых Марсель Никитович",,,
"6823",":Participant","","Анфиногентов Виталий Леонидович",,,
"6824",":Participant","","Адылов Василий Германович",,,
"6825",":Participant","","Гаврилко Семен Станиславович",,,
"6826",":Participant","","Айринг Валерий Павлович",,,
"6827",":Participant","","Вахоркина Жанна Дамировна",,,
"6828",":Participant","","Позднякова Элина Владимировна",,,
"6829",":Participant","","Федяев Алексей Александрович",,,
"6830",":Participant","","Бриеде Борис Владиславович",,,
"6831",":Participant","","Дюмин Никита Олегович",,,
"6832",":Participant","","Василенко Алла Робертовна",,,
"6833",":Participant","","Евплова Мария Марселевна",,,
"6834",":Participant","","Масимов Степан Ярославович",,,
"6835",":Participant","","Охлобыстин Михаил Николаевич",,,
"6836",":Participant","","Акимушкина Диана Романовна",,,
"6837",":Participant","","Веснов Виктор Максимович",,,
"6838",":Participant","","Комяхов Марат Аркадьевич",,,
"6839",":Participant","","Терешкина Кира Константиновна",,,
"6840",":Participant","","Алябин Сергей Валерьевич",,,
"6841",":Participant","","Будажапова Виктория Кирилловна",,,
"6842",":Participant","","Облонская Полина Тимуровна",,,
"6843",":Participant","","Хлопкова Алена Андреевна",,,
"6844",":Participant","","Тюфяев Сергей Федорович",,,
"6845",":Participant","","Неуютова Альбина Романовна",,,
"6846",":Participant","","Есафов Роберт Ринатович",,,
"6847",":Participant","","Аллагулов Сергей Петрович",,,
"6848",":Participant","","Чернятьева Валерия Максимовна",,,
"6849",":Participant","","Арефин Василий Станиславович",,,
"6850",":Participant","","Савватеева Элина Михаиловна",,,
"6851",":Participant","","Ижбулдина Татьяна Владиславовна",,,
"6852",":Participant","","Щедрина Яна Владиславовна",,,
"6853",":Participant","","Маковеева Алла Федоровна",,,
"6854",":Participant","","Халзанова Диана Ярославовна",,,
"6855",":Participant","","Боканов Степан Геннадьевич",,,
"6856",":Participant","","Бублик Ильдар Андреевич",,,
"6857",":Participant","","Обоянцев Антон Марселевич",,,
"6858",":Participant","","Белка Михаил Артемович",,,
"6859",":Participant","","Буров Сергей Владимирович",,,
"6860",":Participant","","Верьянова Валентина Тимофеевна",,,
"6861",":Participant","","Делюсин Герман Вячеславович",,,
"6862",":Participant","","Хлюпина Виктория Валентиновна",,,
"6863",":Participant","","Шашкова Лидия Радиковна",,,
"6864",":Participant","","Кружков Руслан Васильевич",,,
"6865",":Participant","","Акулинцев Артем Анатольевич",,,
"6866",":Participant","","Ошерович Елизавета Игоревна",,,
"6867",":Participant","","Радушин Ринат Вадимович",,,
"6868",":Participant","","Ашакина Яна Ильдаровна",,,
"6869",":Participant","","Караев Филипп Кириллович",,,
"6870",":Participant","","Лисицын Аркадий Алексеевич",,,
"6871",":Participant","","Буникис Леонид Дмитриевич",,,
"6872",":Participant","","Бетехтин Радик Юрьевич",,,
"6873",":Participant","","Бибилюрова Маргарита Евгеньевна",,,
"6874",":Participant","","Семикопный Виктор Владиславович",,,
"6875",":Participant","","Янькова Виктория Робертовна",,,
"6876",":Participant","","Злотников Владислав Витальевич",,,
"6877",":Participant","","Обноскина Олеся Руслановна",,,
"6878",":Participant","","Пехтерев Ильдар Рамилевич",,,
"6879",":Participant","","Яношина Инна Кирилловна",,,
"6880",":Participant","","Бувалкин Андрей Ринатович",,,
"6881",":Participant","","Ундакова Лилия Аркадьевна",,,
"6882",":Participant","","Кудинова Галина Ильдаровна",,,
"6883",":Participant","","Енько Андрей Леонидович",,,
"6884",":Participant","","Каламкарова Ольга Даниловна",,,
"6885",":Participant","","Шинко Ринат Борисович",,,
"6886",":Participant","","Едомская Анастасия Робертовна",,,
"6887",":Participant","","Костерина Оксана Валерьевна",,,
"6888",":Participant","","Черногривов Александр Эдуардович",,,
"6889",":Participant","","Артюшкова Валерия Семеновна",,,
"6890",":Participant","","Урываев Максим Андреевич",,,
"6891",":Participant","","Ревельский Кирилл Ильич",,,
"6892",":Participant","","Мерекин Павел Антонович",,,
"6893",":Participant","","Блотницкий Леонид Дмитриевич",,,
"6894",":Participant","","Рыльков Михаил Максимович",,,
"6895",":Participant","","Вайтович Валентин Марселевич",,,
"6896",":Participant","","Ерменеева Ольга Валерьевна",,,
"6897",":Participant","","Будников Ярослав Ильдарович",,,
"6898",":Participant","","Зазорина Наталья Тимофеевна",,,
"6899",":Participant","","Алфименков Данил Леонидович",,,
"6900",":Participant","","Панкина Алла Ярославовна",,,
"6901",":Participant","","Сушина Карина Ринатовна",,,
"6902",":Participant","","Хлопотин Глеб Егорович",,,
"6903",":Participant","","Сенникова Лариса Вадимовна",,,
"6904",":Participant","","Альбовская Валерия Борисовна",,,
"6905",":Participant","","Нижинская Алина Тимуровна",,,
"6906",":Participant","","Аксянов Радик Данилович",,,
"6907",":Participant","","Хондажевский Борис Маратович",,,
"6908",":Participant","","Надеждинский Григорий Валерьевич",,,
"6909",":Participant","","Семченок Артур Тимурович",,,
"6910",":Participant","","Пироженко Геннадий Валентинович",,,
"6911",":Participant","","Барлыбаев Алексей Артемович",,,
"6912",":Participant","","Аминев Артем Дамирович",,,
"6913",":Participant","","Бубенец Леонид Сергеевич",,,
"6914",":Participant","","Жаданов Юрий Михаилович",,,
"6915",":Participant","","Умникова Анастасия Витальевна",,,
"6916",":Participant","","Туриянский Геннадий Юрьевич",,,
"6917",":Participant","","Кобылкин Тимур Глебович",,,
"6918",":Participant","","Телешенко Алина Михаиловна",,,
"6919",":Participant","","Аюкова Алиса Геннадьевна",,,
"6920",":Participant","","Амфитеатрова Маргарита Игоревна",,,
